latitude,longitude,population
17.89708359774498,83.442082279565,31.063164
17.89708359774498,83.442915612895,22.069328
17.896250264414984,83.412082279685,14.806988
17.896250264414984,83.412915613015,10.807926
17.896250264414984,83.413748946345,14.544767
17.896250264414984,83.414582279675,16.048328
17.896250264414984,83.415415613005,9.737026
17.896250264414984,83.416248946335,1.295604
17.896250264414984,83.417082279665,0.139465
17.896250264414984,83.417915612995,0.193233
17.896250264414984,83.418748946325,3.444314
17.896250264414984,83.419582279655,16.28169
17.896250264414984,83.420415612985,19.519278
17.896250264414984,83.421248946315,13.625867
17.896250264414984,83.422082279645,7.464117
17.896250264414984,83.422915612975,10.470302
17.896250264414984,83.423748946305,14.535869
17.896250264414984,83.424582279635,15.697424
17.896250264414984,83.425415612965,15.642441
17.896250264414984,83.426248946295,15.364455
17.896250264414984,83.427082279625,16.095785
17.896250264414984,83.427915612955,11.270475
17.896250264414984,83.428748946285,0.708275
17.896250264414984,83.429582279615,0.384451
17.896250264414984,83.430415612945,0.152225
17.896250264414984,83.432082279605,12.389935
17.896250264414984,83.432915612935,14.784508
17.896250264414984,83.433748946265,11.204379
17.896250264414984,83.434582279595,5.971642
17.896250264414984,83.437915612915,0.157714
17.896250264414984,83.438748946245,8.714225
17.896250264414984,83.439582279575,23.576967
17.896250264414984,83.440415612905,37.423416
17.896250264414984,83.441248946235,47.457222
17.896250264414984,83.442082279565,48.675514
17.896250264414984,83.442915612895,53.355602
17.895416931084984,83.410415613025,19.423965
17.895416931084984,83.411248946355,19.361809
17.895416931084984,83.412082279685,16.658249
17.895416931084984,83.412915613015,17.607718
17.895416931084984,83.413748946345,21.709387
17.895416931084984,83.414582279675,20.50727
17.895416931084984,83.415415613005,13.686788
17.895416931084984,83.416248946335,3.513011
17.895416931084984,83.417082279665,0.13889
17.895416931084984,83.417915612995,0.177716
17.895416931084984,83.418748946325,3.611111
17.895416931084984,83.419582279655,14.726493
17.895416931084984,83.420415612985,19.9598
17.895416931084984,83.421248946315,15.988614
17.895416931084984,83.422082279645,10.654934
17.895416931084984,83.422915612975,19.110819
17.895416931084984,83.423748946305,24.595602
17.895416931084984,83.424582279635,22.897654
17.895416931084984,83.425415612965,10.827587
17.895416931084984,83.426248946295,13.353571
17.895416931084984,83.427082279625,16.785267
17.895416931084984,83.427915612955,12.138663
17.895416931084984,83.428748946285,2.386454
17.895416931084984,83.431248946275,6.95754
17.895416931084984,83.432082279605,11.060454
17.895416931084984,83.432915612935,12.61016
17.895416931084984,83.433748946265,9.443632
17.895416931084984,83.434582279595,0.790363
17.895416931084984,83.436248946255,3.776186
17.895416931084984,83.437082279585,8.905613
17.895416931084984,83.437915612915,10.631976
17.895416931084984,83.438748946245,14.386388
17.895416931084984,83.439582279575,18.819098
17.895416931084984,83.440415612905,34.5565
17.895416931084984,83.441248946235,52.127197
17.895416931084984,83.442082279565,58.9783
17.895416931084984,83.442915612895,66.39292
17.894583597754984,83.407915613035,14.352066
17.894583597754984,83.408748946365,27.477293
17.894583597754984,83.409582279695,28.725466
17.894583597754984,83.410415613025,19.741499
17.894583597754984,83.411248946355,13.684602
17.894583597754984,83.412082279685,13.963981
17.894583597754984,83.412915613015,21.370045
17.894583597754984,83.413748946345,21.189816
17.894583597754984,83.414582279675,17.404099
17.894583597754984,83.415415613005,11.816166
17.894583597754984,83.416248946335,3.600549
17.894583597754984,83.417915612995,2.107638
17.894583597754984,83.418748946325,6.118397
17.894583597754984,83.419582279655,10.396607
17.894583597754984,83.420415612985,16.731482
17.894583597754984,83.421248946315,16.076105
17.894583597754984,83.422082279645,9.651734
17.894583597754984,83.422915612975,23.767149
17.894583597754984,83.423748946305,29.808498
17.894583597754984,83.424582279635,22.09848
17.894583597754984,83.425415612965,9.232557
17.894583597754984,83.426248946295,14.096102
17.894583597754984,83.427082279625,16.453907
17.894583597754984,83.427915612955,13.470362
17.894583597754984,83.428748946285,10.727192
17.894583597754984,83.429582279615,14.951607
17.894583597754984,83.430415612945,14.455655
17.894583597754984,83.431248946275,13.976454
17.894583597754984,83.432082279605,20.851177
17.894583597754984,83.432915612935,23.231228
17.894583597754984,83.433748946265,21.2832
17.894583597754984,83.434582279595,17.371113
17.894583597754984,83.435415612925,12.748127
17.894583597754984,83.436248946255,11.397957
17.894583597754984,83.437082279585,20.785683
17.894583597754984,83.437915612915,27.74834
17.894583597754984,83.438748946245,29.080433
17.894583597754984,83.439582279575,30.41873
17.894583597754984,83.440415612905,37.157883
17.894583597754984,83.441248946235,53.266155
17.894583597754984,83.442082279565,61.08164
17.894583597754984,83.442915612895,65.36819
17.893750264424984,83.405415613045,15.004359
17.893750264424984,83.406248946375,24.526682
